Gaussian learning of means/std devs for results/heart-priors.csv
Gaussian learning time:0.056133270263671875

0.5056430677434977, 0.4943569322565023, 1, 0, wrong
0.4810011562632344, 0.5189988437367655, 0, 0, correct
0.5337502667334868, 0.4662497332665132, 1, 1, correct
0.4751331692749448, 0.5248668307250552, 0, 0, correct
0.5422927545745003, 0.4577072454254996, 1, 0, wrong
0.5300846435063375, 0.46991535649366245, 1, 1, correct
0.47971797198035887, 0.5202820280196412, 0, 1, wrong
0.481456300143447, 0.518543699856553, 0, 0, correct
0.5341539416529567, 0.4658460583470433, 1, 1, correct
0.4749976137227928, 0.5250023862772071, 0, 0, correct
0.530919295994333, 0.4690807040056671, 1, 1, correct
0.5291062231270407, 0.47089377687295936, 1, 0, wrong
0.5395316841707302, 0.46046831582926984, 1, 1, correct
0.5372853870355647, 0.4627146129644352, 1, 1, correct
0.5306183208151287, 0.46938167918487134, 1, 0, wrong
0.5351281937695693, 0.4648718062304307, 1, 1, correct
0.5283195044998832, 0.47168049550011676, 1, 1, correct
0.48234875361141605, 0.517651246388584, 0, 0, correct
0.5306328383185868, 0.46936716168141324, 1, 1, correct
0.5350637876533102, 0.4649362123466898, 1, 1, correct
0.5385295979011644, 0.4614704020988356, 1, 1, correct
0.5022294638609717, 0.4977705361390284, 1, 1, correct
0.4797283285529226, 0.5202716714470774, 0, 0, correct
0.5029190518239463, 0.49708094817605375, 1, 0, wrong
0.4751331692749448, 0.5248668307250552, 0, 0, correct
0.4805319658450967, 0.5194680341549033, 0, 0, correct
0.530171292514872, 0.46982870748512795, 1, 1, correct
0.5279812872391967, 0.47201871276080337, 1, 1, correct
0.5295809196586173, 0.47041908034138263, 1, 0, wrong
0.5056430677434977, 0.4943569322565023, 1, 0, wrong
0.47538206695822427, 0.5246179330417757, 0, 1, wrong
0.47330382367667007, 0.5266961763233299, 0, 0, correct
0.5310281759534727, 0.4689718240465272, 1, 1, correct
0.476666775272282, 0.5233332247277179, 0, 0, correct
0.47663597117734685, 0.5233640288226532, 0, 0, correct
0.5306183208151287, 0.46938167918487134, 1, 0, wrong
0.4819442529180224, 0.5180557470819775, 0, 0, correct
0.47952845101692587, 0.5204715489830741, 0, 0, correct
0.5306328383185868, 0.46936716168141324, 1, 1, correct
0.47954998024627266, 0.5204500197537273, 0, 1, wrong
0.5312881257125383, 0.4687118742874618, 1, 1, correct
0.4805319658450967, 0.5194680341549033, 0, 0, correct
0.5284127500013173, 0.4715872499986827, 1, 1, correct
0.5269557041336971, 0.473044295866303, 1, 1, correct
0.47791368184580774, 0.5220863181541923, 0, 0, correct
0.47954998024627266, 0.5204500197537273, 0, 1, wrong
0.5301114548392264, 0.46988854516077355, 1, 0, wrong
0.476666775272282, 0.5233332247277179, 0, 0, correct
0.5367059958902994, 0.4632940041097007, 1, 1, correct
0.5352146385313755, 0.4647853614686245, 1, 1, correct
0.5277844503950428, 0.47221554960495715, 1, 1, correct
0.4804674961643823, 0.5195325038356177, 0, 1, wrong
0.5272297480693171, 0.47277025193068295, 1, 0, wrong
0.5263443845336236, 0.4736556154663763, 1, 1, correct
0.5301593343788061, 0.46984066562119386, 1, 1, correct
0.47882464184629875, 0.5211753581537013, 0, 0, correct
0.477316119496072, 0.522683880503928, 0, 0, correct
0.47815909217291924, 0.5218409078270807, 0, 0, correct
0.5345375641999153, 0.46546243580008473, 1, 1, correct
0.5266914139386092, 0.4733085860613907, 1, 1, correct
